case,event,startTime,completeTime,simulated:logProbability,concept:simulated
1850,Receive Response,2022-01-15 06:24:35.628,2022-01-15 06:24:35.628,-4.276666119016055,True
1850,Archive,2022-01-15 07:24:35.628,2022-01-15 07:24:35.628,-4.276666119016055,True
1851,Register Claim,2022-01-14 21:44:50.292,2022-01-14 21:44:50.292,-3.9889840465642745,True
1851,Prepare Questionaire,2022-01-14 22:44:50.292,2022-01-14 22:44:50.292,-3.9889840465642745,True
1851,Decide High,2022-01-14 23:44:50.292,2022-01-14 23:44:50.292,-3.9889840465642745,True
1851,Send Questionaire,2022-01-15 00:44:50.292,2022-01-15 00:44:50.292,-3.9889840465642745,True
1851,Insurance Check,2022-01-15 01:44:50.292,2022-01-15 01:44:50.292,-3.9889840465642745,True
1851,Medical Check,2022-01-15 02:44:50.292,2022-01-15 02:44:50.292,-3.9889840465642745,True
1851,Contact Hospital,2022-01-15 03:44:50.292,2022-01-15 03:44:50.292,-3.9889840465642745,True
1851,Prepare Not,2022-01-15 04:44:50.292,2022-01-15 04:44:50.292,-3.9889840465642745,True
1851,Phone,2022-01-15 05:44:50.292,2022-01-15 05:44:50.292,-3.9889840465642745,True
1851,Post,2022-01-15 06:44:50.292,2022-01-15 06:44:50.292,-3.9889840465642745,True
1851,Receive Response,2022-01-15 07:44:50.292,2022-01-15 07:44:50.292,-3.9889840465642745,True
1851,Archive,2022-01-15 08:44:50.292,2022-01-15 08:44:50.292,-3.9889840465642745,True
1852,Register Claim,2022-01-14 22:57:43.470,2022-01-14 22:57:43.470,-7.049254841255837,True
1852,Decide Low,2022-01-14 23:57:43.470,2022-01-14 23:57:43.470,-7.049254841255837,True
1852,Low Ins check,2022-01-15 00:57:43.470,2022-01-15 00:57:43.470,-7.049254841255837,True
1852,Low Med Check,2022-01-15 01:57:43.470,2022-01-15 01:57:43.470,-7.049254841255837,True
1852,Prepare Questionaire,2022-01-15 02:57:43.470,2022-01-15 02:57:43.470,-7.049254841255837,True
1852,Low Claim Join,2022-01-15 03:57:43.470,2022-01-15 03:57:43.470,-7.049254841255837,True
1852,Prepare Not,2022-01-15 04:57:43.470,2022-01-15 04:57:43.470,-7.049254841255837,True
1852,E-Mail,2022-01-15 05:57:43.470,2022-01-15 05:57:43.470,-7.049254841255837,True
1852,Post,2022-01-15 06:57:43.470,2022-01-15 06:57:43.470,-7.049254841255837,True
1852,Send Questionaire,2022-01-15 07:57:43.470,2022-01-15 07:57:43.470,-7.049254841255837,True
1852,Receive Response,2022-01-15 08:57:43.470,2022-01-15 08:57:43.470,-7.049254841255837,True
1852,Archive,2022-01-15 09:57:43.470,2022-01-15 09:57:43.470,-7.049254841255837,True
1853,Register Claim,2022-01-14 23:10:38.238,2022-01-14 23:10:38.238,-5.662960480135946,True
1853,Decide High,2022-01-15 00:10:38.238,2022-01-15 00:10:38.238,-5.662960480135946,True
1853,Prepare Questionaire,2022-01-15 01:10:38.238,2022-01-15 01:10:38.238,-5.662960480135946,True
1853,Insurance Check,2022-01-15 02:10:38.238,2022-01-15 02:10:38.238,-5.662960480135946,True
1853,Medical Check,2022-01-15 03:10:38.238,2022-01-15 03:10:38.238,-5.662960480135946,True
1853,Contact Hospital,2022-01-15 04:10:38.238,2022-01-15 04:10:38.238,-5.662960480135946,True
1853,Send Questionaire,2022-01-15 05:10:38.238,2022-01-15 05:10:38.238,-5.662960480135946,True
1853,Prepare Not,2022-01-15 06:10:38.238,2022-01-15 06:10:38.238,-5.662960480135946,True
1853,Phone,2022-01-15 07:10:38.238,2022-01-15 07:10:38.238,-5.662960480135946,True
1853,Post,2022-01-15 08:10:38.238,2022-01-15 08:10:38.238,-5.662960480135946,True
1853,Receive Response,2022-01-15 09:10:38.238,2022-01-15 09:10:38.238,-5.662960480135946,True
1853,Archive,2022-01-15 10:10:38.238,2022-01-15 10:10:38.238,-5.662960480135946,True
1854,Register Claim,2022-01-14 23:20:26.762,2022-01-14 23:20:26.762,-4.68213122712422,True
1854,Prepare Questionaire,2022-01-15 00:20:26.762,2022-01-15 00:20:26.762,-4.68213122712422,True
1854,Send Questionaire,2022-01-15 01:20:26.762,2022-01-15 01:20:26.762,-4.68213122712422,True
1854,Decide High,2022-01-15 02:20:26.762,2022-01-15 02:20:26.762,-4.68213122712422,True
1854,Insurance Check,2022-01-15 03:20:26.762,2022-01-15 03:20:26.762,-4.68213122712422,True
1854,Medical Check,2022-01-15 04:20:26.762,2022-01-15 04:20:26.762,-4.68213122712422,True
1854,Contact Hospital,2022-01-15 05:20:26.762,2022-01-15 05:20:26.762,-4.68213122712422,True
1854,Prepare Not,2022-01-15 06:20:26.762,2022-01-15 06:20:26.762,-4.68213122712422,True
1854,Post,2022-01-15 07:20:26.762,2022-01-15 07:20:26.762,-4.68213122712422,True
1854,E-Mail,2022-01-15 08:20:26.762,2022-01-15 08:20:26.762,-4.68213122712422,True
1854,Receive Response,2022-01-15 09:20:26.762,2022-01-15 09:20:26.762,-4.68213122712422,True
1854,Archive,2022-01-15 10:20:26.762,2022-01-15 10:20:26.762,-4.68213122712422,True
1855,Register Claim,2022-01-15 00:53:51.802,2022-01-15 00:53:51.802,-5.0875963352323845,True
1855,Prepare Questionaire,2022-01-15 01:53:51.802,2022-01-15 01:53:51.802,-5.0875963352323845,True
1855,Decide Low,2022-01-15 02:53:51.802,2022-01-15 02:53:51.802,-5.0875963352323845,True
1855,Send Questionaire,2022-01-15 03:53:51.802,2022-01-15 03:53:51.802,-5.0875963352323845,True
1855,Low Med Check,2022-01-15 04:53:51.802,2022-01-15 04:53:51.802,-5.0875963352323845,True
1855,Low Ins check,2022-01-15 05:53:51.802,2022-01-15 05:53:51.802,-5.0875963352323845,True
1855,Low Claim Join,2022-01-15 06:53:51.802,2022-01-15 06:53:51.802,-5.0875963352323845,True
1855,Prepare Not,2022-01-15 07:53:51.802,2022-01-15 07:53:51.802,-5.0875963352323845,True
1855,Phone,2022-01-15 08:53:51.802,2022-01-15 08:53:51.802,-5.0875963352323845,True
1855,Post,2022-01-15 09:53:51.802,2022-01-15 09:53:51.802,-5.0875963352323845,True
1855,Receive Response,2022-01-15 10:53:51.802,2022-01-15 10:53:51.802,-5.0875963352323845,True
1855,Archive,2022-01-15 11:53:51.802,2022-01-15 11:53:51.802,-5.0875963352323845,True
1856,Register Claim,2022-01-15 02:20:34.362,2022-01-15 02:20:34.362,-4.969813299576001,True
1856,Decide High,2022-01-15 03:20:34.362,2022-01-15 03:20:34.362,-4.969813299576001,True
1856,Prepare Questionaire,2022-01-15 04:20:34.362,2022-01-15 04:20:34.362,-4.969813299576001,True
1856,Insurance Check,2022-01-15 05:20:34.362,2022-01-15 05:20:34.362,-4.969813299576001,True
1856,Send Questionaire,2022-01-15 06:20:34.362,2022-01-15 06:20:34.362,-4.969813299576001,True
1856,Medical Check,2022-01-15 07:20:34.362,2022-01-15 07:20:34.362,-4.969813299576001,True
1856,Contact Hospital,2022-01-15 08:20:34.362,2022-01-15 08:20:34.362,-4.969813299576001,True
1856,Prepare Not,2022-01-15 09:20:34.362,2022-01-15 09:20:34.362,-4.969813299576001,True
1856,Post,2022-01-15 10:20:34.362,2022-01-15 10:20:34.362,-4.969813299576001,True
1856,Phone,2022-01-15 11:20:34.362,2022-01-15 11:20:34.362,-4.969813299576001,True
1856,Receive Response,2022-01-15 12:20:34.362,2022-01-15 12:20:34.362,-4.969813299576001,True
1856,Archive,2022-01-15 13:20:34.362,2022-01-15 13:20:34.362,-4.969813299576001,True
1857,Register Claim,2022-01-15 02:36:54.867,2022-01-15 02:36:54.867,-5.375278407684165,True
1857,Prepare Questionaire,2022-01-15 03:36:54.867,2022-01-15 03:36:54.867,-5.375278407684165,True
1857,Send Questionaire,2022-01-15 04:36:54.867,2022-01-15 04:36:54.867,-5.375278407684165,True
1857,Decide Low,2022-01-15 05:36:54.867,2022-01-15 05:36:54.867,-5.375278407684165,True
1857,Low Ins check,2022-01-15 06:36:54.867,2022-01-15 06:36:54.867,-5.375278407684165,True
1857,Low Med Check,2022-01-15 07:36:54.867,2022-01-15 07:36:54.867,-5.375278407684165,True
1857,Low Claim Join,2022-01-15 08:36:54.867,2022-01-15 08:36:54.867,-5.375278407684165,True
1857,Prepare Not,2022-01-15 09:36:54.867,2022-01-15 09:36:54.867,-5.375278407684165,True
1857,Post,2022-01-15 10:36:54.867,2022-01-15 10:36:54.867,-5.375278407684165,True
1857,E-Mail,2022-01-15 11:36:54.867,2022-01-15 11:36:54.867,-5.375278407684165,True
1857,Receive Response,2022-01-15 12:36:54.867,2022-01-15 12:36:54.867,-5.375278407684165,True
1857,Archive,2022-01-15 13:36:54.867,2022-01-15 13:36:54.867,-5.375278407684165,True
1858,Register Claim,2022-01-15 05:01:05.060,2022-01-15 05:01:05.060,-5.0875963352323845,True
1858,Decide Low,2022-01-15 06:01:05.060,2022-01-15 06:01:05.060,-5.0875963352323845,True
1858,Prepare Questionaire,2022-01-15 07:01:05.060,2022-01-15 07:01:05.060,-5.0875963352323845,True
1858,Low Med Check,2022-01-15 08:01:05.060,2022-01-15 08:01:05.060,-5.0875963352323845,True
1858,Send Questionaire,2022-01-15 09:01:05.060,2022-01-15 09:01:05.060,-5.0875963352323845,True
1858,Low Ins check,2022-01-15 10:01:05.060,2022-01-15 10:01:05.060,-5.0875963352323845,True
1858,Low Claim Join,2022-01-15 11:01:05.060,2022-01-15 11:01:05.060,-5.0875963352323845,True
1858,Prepare Not,2022-01-15 12:01:05.060,2022-01-15 12:01:05.060,-5.0875963352323845,True
1858,E-Mail,2022-01-15 13:01:05.060,2022-01-15 13:01:05.060,-5.0875963352323845,True
1858,Post,2022-01-15 14:01:05.060,2022-01-15 14:01:05.060,-5.0875963352323845,True
1858,Receive Response,2022-01-15 15:01:05.060,2022-01-15 15:01:05.060,-5.0875963352323845,True
1858,Archive,2022-01-15 16:01:05.060,2022-01-15 16:01:05.060,-5.0875963352323845,True
1859,Register Claim,2022-01-15 06:17:02.247,2022-01-15 06:17:02.247,-6.473890696352275,True
1859,Decide Low,2022-01-15 07:17:02.247,2022-01-15 07:17:02.247,-6.473890696352275,True
1859,Prepare Questionaire,2022-01-15 08:17:02.247,2022-01-15 08:17:02.247,-6.473890696352275,True
1859,Low Ins check,2022-01-15 09:17:02.247,2022-01-15 09:17:02.247,-6.473890696352275,True
1859,Low Med Check,2022-01-15 10:17:02.247,2022-01-15 10:17:02.247,-6.473890696352275,True
1859,Low Claim Join,2022-01-15 11:17:02.247,2022-01-15 11:17:02.247,-6.473890696352275,True
1859,Send Questionaire,2022-01-15 12:17:02.247,2022-01-15 12:17:02.247,-6.473890696352275,True
1859,Prepare Not,2022-01-15 13:17:02.247,2022-01-15 13:17:02.247,-6.473890696352275,True
1859,Phone,2022-01-15 14:17:02.247,2022-01-15 14:17:02.247,-6.473890696352275,True
1859,Post,2022-01-15 15:17:02.247,2022-01-15 15:17:02.247,-6.473890696352275,True
1859,Receive Response,2022-01-15 16:17:02.247,2022-01-15 16:17:02.247,-6.473890696352275,True
1859,Archive,2022-01-15 17:17:02.247,2022-01-15 17:17:02.247,-6.473890696352275,True
1860,Register Claim,2022-01-15 07:32:40.344,2022-01-15 07:32:40.344,-4.276666119016055,True
1860,Decide High,2022-01-15 08:32:40.344,2022-01-15 08:32:40.344,-4.276666119016055,True
1860,Insurance Check,2022-01-15 09:32:40.344,2022-01-15 09:32:40.344,-4.276666119016055,True
1860,Prepare Questionaire,2022-01-15 10:32:40.344,2022-01-15 10:32:40.344,-4.276666119016055,True
1860,Send Questionaire,2022-01-15 11:32:40.344,2022-01-15 11:32:40.344,-4.276666119016055,True
1860,Medical Check,2022-01-15 12:32:40.344,2022-01-15 12:32:40.344,-4.276666119016055,True
1860,Contact Hospital,2022-01-15 13:32:40.344,2022-01-15 13:32:40.344,-4.276666119016055,True
1860,Prepare Not,2022-01-15 14:32:40.344,2022-01-15 14:32:40.344,-4.276666119016055,True
1860,Phone,2022-01-15 15:32:40.344,2022-01-15 15:32:40.344,-4.276666119016055,True
1860,Post,2022-01-15 16:32:40.344,2022-01-15 16:32:40.344,-4.276666119016055,True
1860,Receive Response,2022-01-15 17:32:40.344,2022-01-15 17:32:40.344,-4.276666119016055,True
1860,Archive,2022-01-15 18:32:40.344,2022-01-15 18:32:40.344,-4.276666119016055,True
1861,Register Claim,2022-01-15 07:58:33.526,2022-01-15 07:58:33.526,-6.068425588244111,True
1861,Decide Low,2022-01-15 08:58:33.526,2022-01-15 08:58:33.526,-6.068425588244111,True
1861,Low Ins check,2022-01-15 09:58:33.526,2022-01-15 09:58:33.526,-6.068425588244111,True
1861,Prepare Questionaire,2022-01-15 10:58:33.526,2022-01-15 10:58:33.526,-6.068425588244111,True
1861,Low Med Check,2022-01-15 11:58:33.526,2022-01-15 11:58:33.526,-6.068425588244111,True
1861,Send Questionaire,2022-01-15 12:58:33.526,2022-01-15 12:58:33.526,-6.068425588244111,True
1861,Low Claim Join,2022-01-15 13:58:33.526,2022-01-15 13:58:33.526,-6.068425588244111,True
1861,Prepare Not,2022-01-15 14:58:33.526,2022-01-15 14:58:33.526,-6.068425588244111,True
1861,Post,2022-01-15 15:58:33.526,2022-01-15 15:58:33.526,-6.068425588244111,True
1861,Phone,2022-01-15 16:58:33.526,2022-01-15 16:58:33.526,-6.068425588244111,True
1861,Receive Response,2022-01-15 17:58:33.526,2022-01-15 17:58:33.526,-6.068425588244111,True
1861,Archive,2022-01-15 18:58:33.526,2022-01-15 18:58:33.526,-6.068425588244111,True
1862,Register Claim,2022-01-15 08:08:46.085,2022-01-15 08:08:46.085,-4.68213122712422,True
1862,Prepare Questionaire,2022-01-15 09:08:46.085,2022-01-15 09:08:46.085,-4.68213122712422,True
1862,Send Questionaire,2022-01-15 10:08:46.085,2022-01-15 10:08:46.085,-4.68213122712422,True
1862,Decide High,2022-01-15 11:08:46.085,2022-01-15 11:08:46.085,-4.68213122712422,True
1862,Insurance Check,2022-01-15 12:08:46.085,2022-01-15 12:08:46.085,-4.68213122712422,True
1862,Medical Check,2022-01-15 13:08:46.085,2022-01-15 13:08:46.085,-4.68213122712422,True
1862,Contact Hospital,2022-01-15 14:08:46.085,2022-01-15 14:08:46.085,-4.68213122712422,True
1862,Prepare Not,2022-01-15 15:08:46.085,2022-01-15 15:08:46.085,-4.68213122712422,True
1862,Post,2022-01-15 16:08:46.085,2022-01-15 16:08:46.085,-4.68213122712422,True
1862,E-Mail,2022-01-15 17:08:46.085,2022-01-15 17:08:46.085,-4.68213122712422,True
1862,Receive Response,2022-01-15 18:08:46.085,2022-01-15 18:08:46.085,-4.68213122712422,True
1862,Archive,2022-01-15 19:08:46.085,2022-01-15 19:08:46.085,-4.68213122712422,True
1863,Register Claim,2022-01-15 08:52:48.097,2022-01-15 08:52:48.097,-5.375278407684165,True
1863,Prepare Questionaire,2022-01-15 09:52:48.097,2022-01-15 09:52:48.097,-5.375278407684165,True
1863,Send Questionaire,2022-01-15 10:52:48.097,2022-01-15 10:52:48.097,-5.375278407684165,True
1863,Decide Low,2022-01-15 11:52:48.097,2022-01-15 11:52:48.097,-5.375278407684165,True
1863,Low Ins check,2022-01-15 12:52:48.097,2022-01-15 12:52:48.097,-5.375278407684165,True
1863,Low Med Check,2022-01-15 13:52:48.097,2022-01-15 13:52:48.097,-5.375278407684165,True
1863,Low Claim Join,2022-01-15 14:52:48.097,2022-01-15 14:52:48.097,-5.375278407684165,True
1863,Prepare Not,2022-01-15 15:52:48.097,2022-01-15 15:52:48.097,-5.375278407684165,True
1863,Post,2022-01-15 16:52:48.097,2022-01-15 16:52:48.097,-5.375278407684165,True
1863,Phone,2022-01-15 17:52:48.097,2022-01-15 17:52:48.097,-5.375278407684165,True
1863,Receive Response,2022-01-15 18:52:48.097,2022-01-15 18:52:48.097,-5.375278407684165,True
1863,Archive,2022-01-15 19:52:48.097,2022-01-15 19:52:48.097,-5.375278407684165,True
1864,Register Claim,2022-01-15 09:11:29.124,2022-01-15 09:11:29.124,-5.0875963352323845,True
1864,Prepare Questionaire,2022-01-15 10:11:29.124,2022-01-15 10:11:29.124,-5.0875963352323845,True
1864,Decide Low,2022-01-15 11:11:29.124,2022-01-15 11:11:29.124,-5.0875963352323845,True
1864,Low Med Check,2022-01-15 12:11:29.124,2022-01-15 12:11:29.124,-5.0875963352323845,True
1864,Send Questionaire,2022-01-15 13:11:29.124,2022-01-15 13:11:29.124,-5.0875963352323845,True
1864,Low Ins check,2022-01-15 14:11:29.124,2022-01-15 14:11:29.124,-5.0875963352323845,True
1864,Low Claim Join,2022-01-15 15:11:29.124,2022-01-15 15:11:29.124,-5.0875963352323845,True
1864,Prepare Not,2022-01-15 16:11:29.124,2022-01-15 16:11:29.124,-5.0875963352323845,True
1864,E-Mail,2022-01-15 17:11:29.124,2022-01-15 17:11:29.124,-5.0875963352323845,True
1864,Post,2022-01-15 18:11:29.124,2022-01-15 18:11:29.124,-5.0875963352323845,True
1864,Receive Response,2022-01-15 19:11:29.124,2022-01-15 19:11:29.124,-5.0875963352323845,True
1864,Archive,2022-01-15 20:11:29.124,2022-01-15 20:11:29.124,-5.0875963352323845,True
1865,Register Claim,2022-01-15 10:48:15.772,2022-01-15 10:48:15.772,-5.375278407684165,True
1865,Decide Low,2022-01-15 11:48:15.772,2022-01-15 11:48:15.772,-5.375278407684165,True
1865,Low Med Check,2022-01-15 12:48:15.772,2022-01-15 12:48:15.772,-5.375278407684165,True
1865,Low Ins check,2022-01-15 13:48:15.772,2022-01-15 13:48:15.772,-5.375278407684165,True
1865,Prepare Questionaire,2022-01-15 14:48:15.772,2022-01-15 14:48:15.772,-5.375278407684165,True
1865,Send Questionaire,2022-01-15 15:48:15.772,2022-01-15 15:48:15.772,-5.375278407684165,True
1865,Low Claim Join,2022-01-15 16:48:15.772,2022-01-15 16:48:15.772,-5.375278407684165,True
1865,Prepare Not,2022-01-15 17:48:15.772,2022-01-15 17:48:15.772,-5.375278407684165,True
1865,E-Mail,2022-01-15 18:48:15.772,2022-01-15 18:48:15.772,-5.375278407684165,True
1865,Post,2022-01-15 19:48:15.772,2022-01-15 19:48:15.772,-5.375278407684165,True
1865,Receive Response,2022-01-15 20:48:15.772,2022-01-15 20:48:15.772,-5.375278407684165,True
1865,Archive,2022-01-15 21:48:15.772,2022-01-15 21:48:15.772,-5.375278407684165,True
1866,Register Claim,2022-01-15 12:14:02.461,2022-01-15 12:14:02.461,-4.276666119016055,True
1866,Decide High,2022-01-15 13:14:02.461,2022-01-15 13:14:02.461,-4.276666119016055,True
1866,Prepare Questionaire,2022-01-15 14:14:02.461,2022-01-15 14:14:02.461,-4.276666119016055,True
1866,Insurance Check,2022-01-15 15:14:02.461,2022-01-15 15:14:02.461,-4.276666119016055,True
1866,Send Questionaire,2022-01-15 16:14:02.461,2022-01-15 16:14:02.461,-4.276666119016055,True
1866,Medical Check,2022-01-15 17:14:02.461,2022-01-15 17:14:02.461,-4.276666119016055,True
1866,Contact Hospital,2022-01-15 18:14:02.461,2022-01-15 18:14:02.461,-4.276666119016055,True
1866,Prepare Not,2022-01-15 19:14:02.461,2022-01-15 19:14:02.461,-4.276666119016055,True
1866,Phone,2022-01-15 20:14:02.461,2022-01-15 20:14:02.461,-4.276666119016055,True
1866,Post,2022-01-15 21:14:02.461,2022-01-15 21:14:02.461,-4.276666119016055,True
1866,Receive Response,2022-01-15 22:14:02.461,2022-01-15 22:14:02.461,-4.276666119016055,True
1866,Archive,2022-01-15 23:14:02.461,2022-01-15 23:14:02.461,-4.276666119016055,True
1867,Register Claim,2022-01-15 12:22:33.164,2022-01-15 12:22:33.164,-4.276666119016055,True
1867,Decide High,2022-01-15 13:22:33.164,2022-01-15 13:22:33.164,-4.276666119016055,True
1867,Prepare Questionaire,2022-01-15 14:22:33.164,2022-01-15 14:22:33.164,-4.276666119016055,True
1867,Send Questionaire,2022-01-15 15:22:33.164,2022-01-15 15:22:33.164,-4.276666119016055,True
1867,Insurance Check,2022-01-15 16:22:33.164,2022-01-15 16:22:33.164,-4.276666119016055,True
1867,Medical Check,2022-01-15 17:22:33.164,2022-01-15 17:22:33.164,-4.276666119016055,True
1867,Contact Hospital,2022-01-15 18:22:33.164,2022-01-15 18:22:33.164,-4.276666119016055,True
1867,Prepare Not,2022-01-15 19:22:33.164,2022-01-15 19:22:33.164,-4.276666119016055,True
1867,Post,2022-01-15 20:22:33.164,2022-01-15 20:22:33.164,-4.276666119016055,True
1867,E-Mail,2022-01-15 21:22:33.164,2022-01-15 21:22:33.164,-4.276666119016055,True
1867,Receive Response,2022-01-15 22:22:33.164,2022-01-15 22:22:33.164,-4.276666119016055,True
1867,Archive,2022-01-15 23:22:33.164,2022-01-15 23:22:33.164,-4.276666119016055,True
1868,Register Claim,2022-01-15 12:49:11.088,2022-01-15 12:49:11.088,-6.068425588244111,True
1868,Decide Low,2022-01-15 13:49:11.088,2022-01-15 13:49:11.088,-6.068425588244111,True
1868,Low Med Check,2022-01-15 14:49:11.088,2022-01-15 14:49:11.088,-6.068425588244111,True
1868,Prepare Questionaire,2022-01-15 15:49:11.088,2022-01-15 15:49:11.088,-6.068425588244111,True
1868,Low Ins check,2022-01-15 16:49:11.088,2022-01-15 16:49:11.088,-6.068425588244111,True
1868,Send Questionaire,2022-01-15 17:49:11.088,2022-01-15 17:49:11.088,-6.068425588244111,True
1868,Low Claim Join,2022-01-15 18:49:11.088,2022-01-15 18:49:11.088,-6.068425588244111,True
1868,Prepare Not,2022-01-15 19:49:11.088,2022-01-15 19:49:11.088,-6.068425588244111,True
1868,Post,2022-01-15 20:49:11.088,2022-01-15 20:49:11.088,-6.068425588244111,True
1868,E-Mail,2022-01-15 21:49:11.088,2022-01-15 21:49:11.088,-6.068425588244111,True
1868,Receive Response,2022-01-15 22:49:11.088,2022-01-15 22:49:11.088,-6.068425588244111,True
1868,Archive,2022-01-15 23:49:11.088,2022-01-15 23:49:11.088,-6.068425588244111,True
1869,Register Claim,2022-01-15 13:35:45.325,2022-01-15 13:35:45.325,-7.4547199493640015,True
1869,Decide Low,2022-01-15 14:35:45.325,2022-01-15 14:35:45.325,-7.4547199493640015,True
1869,Low Ins check,2022-01-15 15:35:45.325,2022-01-15 15:35:45.325,-7.4547199493640015,True
1869,Prepare Questionaire,2022-01-15 16:35:45.325,2022-01-15 16:35:45.325,-7.4547199493640015,True
1869,Low Med Check,2022-01-15 17:35:45.325,2022-01-15 17:35:45.325,-7.4547199493640015,True
